District,Taluk,Area,DemandProducts,Cost_of_Living,Population,Avg_Income,Competition_Index,Footfall_Potential,AvgRent2BHK,MetroAccess,CrimeReportedCitywide,CrimeDetectedCitywide,AgeGroup,metro_binary,demand_token_count,success_score
Bangalore Urban,Dasarahalli,Thotadaguddadahalli Market 2,"Agriculture, Nurseries, Grocery",66175,132217,41806,8,8948,,No,12627.0,3603 (28.5%),25-44,0,3,0.5098887487503115
Bangalore Urban,Dasarahalli,Peenya Industrial Area Industrial Area 2,"Industrial Supplies, Machinery, Engineering Services",27805,61873,60000,6,265,,No,12627.0,3603 (28.5%),25-44,0,3,0.2617240867398215
Bangalore Urban,Dasarahalli,Vidyaranyapura (West) Layout 2,"Grocery, Pharmacy, Cafe",25237,388676,37168,6,4691,,No,12627.0,3603 (28.5%),25-44,0,3,0.36811785451357204
Bangalore Urban,Dasarahalli,Jalahalli Cross Main Road 2,"Automotive, Restaurant, Grocery",40056,408411,19583,1,689,,No,12627.0,3603 (28.5%),25-44,0,3,0.2807364388076439
Bangalore Urban,Dasarahalli,Soundarya Layout Extension 3,"Grocery, Pharmacy, Cafe",65543,423119,53714,4,4624,,No,12627.0,3603 (28.5%),25-44,0,3,0.4897163275833283
Bangalore Urban,Dasarahalli,Chokkasandra Stage 3,"Hardware, Automotive, Grocery",76556,154092,69093,5,2921,,No,12627.0,3603 (28.5%),25-44,0,3,0.4430168142420786
Bangalore Urban,Dasarahalli,Peenya Phase 3,"Industrial Supplies, Machinery, Hardware",23343,323899,70419,3,6609,,No,12627.0,3603 (28.5%),25-44,0,3,0.6706528649307961
Bangalore Urban,Dasarahalli,Jalahalli Block 3,"Supermarket, Pharmacy, Restaurants",33500,368100,64145,9,7793,,No,12627.0,3603 (28.5%),25-44,0,3,0.5135557631599497
Bangalore Urban,Dasarahalli,Bagalagunte Cross 3,"Grocery, Pharmacy, Electronics",73222,106988,54896,1,9554,,No,12627.0,3603 (28.5%),25-44,0,3,0.8018305923682324
Bangalore Urban,Dasarahalli,Hesaraghatta Market 3,"Dairy, Agriculture, Nurseries",49375,65648,26889,6,171,,No,12627.0,3603 (28.5%),25-44,0,3,0.1317889647245087
Bangalore Urban,Dasarahalli,Chikkabanavara Industrial Area 3,"Grocery, Pharmacy, Restaurant",29662,145991,42413,6,3680,,No,12627.0,3603 (28.5%),25-44,0,3,0.34392774434295814
Bangalore Urban,Dasarahalli,T Dasarahalli Layout 3,"Supermarket, Electronics, Furniture",36964,422732,27275,5,8062,,No,12627.0,3603 (28.5%),25-44,0,3,0.5084621089630863
Bangalore Urban,Dasarahalli,Thammenahalli Main Road 3,"Agriculture, Nurseries, Hardware",79638,397149,17461,5,368,,No,12627.0,3603 (28.5%),25-44,0,3,0.13537823084359038
Bangalore Urban,Dasarahalli,Mallasandra Extension 4,"Grocery, Automotive, Pharmacy",93666,22396,29291,5,2562,,No,12627.0,3603 (28.5%),25-44,0,3,0.27608835601503445
Bangalore Urban,Dasarahalli,Abbigere Stage 4,"Grocery, Pharmacy, Cafe",105067,104082,61804,6,9560,,No,12627.0,3603 (28.5%),25-44,0,3,0.6742393969806972
Bangalore Urban,Dasarahalli,Laggere Phase 4,"Hardware, Automotive, Grocery",87215,432345,26435,8,1115,,No,12627.0,3603 (28.5%),25-44,0,3,0.10962009639509399
Bangalore Urban,Dasarahalli,Nagasandra Block 4,"Furniture, Electronics, Supermarket",89042,148322,42935,2,9375,,No,12627.0,3603 (28.5%),25-44,0,3,0.7177416536236174
Bangalore Urban,Dasarahalli,Dasarahalli Cross 4,"Supermarket, Pharmacy, Restaurant",33284,152663,79946,6,8084,,No,12627.0,3603 (28.5%),25-44,0,3,0.678768246701156
Bangalore Urban,Dasarahalli,Hegganahalli Market 4,"Hardware, Automotive, Grocery",92789,31303,48453,1,506,,No,12627.0,3603 (28.5%),25-44,0,3,0.3824653180847628
Bangalore Urban,Dasarahalli,Tavarekere (West) Industrial Area 4,"Agriculture, Nurseries, Grocery",104664,181633,33544,4,7484,,No,12627.0,3603 (28.5%),25-44,0,3,0.5378819992160331
Bangalore Urban,Dasarahalli,Thotadaguddadahalli Layout 4,"Agriculture, Nurseries, Grocery",113468,353863,71183,3,6149,,No,12627.0,3603 (28.5%),25-44,0,3,0.6534806438097123
Bangalore Urban,Dasarahalli,Peenya Industrial Area Main Road 4,"Industrial Supplies, Machinery, Engineering Services",81389,269690,76332,9,6269,,No,12627.0,3603 (28.5%),25-44,0,3,0.49335879936900884
Bangalore Urban,Dasarahalli,Vidyaranyapura (West) Extension 5,"Grocery, Pharmacy, Cafe",29435,279820,27258,3,8082,,No,12627.0,3603 (28.5%),25-44,0,3,0.5709126492905374
Bangalore Urban,Dasarahalli,Jalahalli Cross Stage 5,"Automotive, Restaurant, Grocery",74340,119616,45841,6,1085,,No,12627.0,3603 (28.5%),25-44,0,3,0.24370229349994468
Bangalore Urban,Dasarahalli,Soundarya Layout Phase 5,"Grocery, Pharmacy, Cafe",64078,406309,73911,1,4585,,No,12627.0,3603 (28.5%),25-44,0,3,0.6572329455240542
Bangalore Urban,Dasarahalli,Chokkasandra Block 5,"Hardware, Automotive, Grocery",98832,106231,69493,6,9001,,No,12627.0,3603 (28.5%),25-44,0,3,0.6790638220463681
Bangalore Urban,Dasarahalli,Peenya Cross 5,"Industrial Supplies, Machinery, Hardware",71293,289458,63758,4,2718,,No,12627.0,3603 (28.5%),25-44,0,3,0.4447037213291366
Bangalore Urban,Dasarahalli,Jalahalli Market 5,"Supermarket, Pharmacy, Restaurants",115981,39623,64190,8,6389,,No,12627.0,3603 (28.5%),25-44,0,3,0.48327347885706873
Bangalore Urban,Dasarahalli,Bagalagunte Industrial Area 5,"Grocery, Pharmacy, Electronics",98781,218747,25736,9,9703,,No,12627.0,3603 (28.5%),25-44,0,3,0.45094660117533414
Bangalore Urban,Dasarahalli,Hesaraghatta Layout 5,"Dairy, Agriculture, Nurseries",80403,478298,52643,4,7028,,No,12627.0,3603 (28.5%),25-44,0,3,0.5905633860439657
Bangalore Urban,Dasarahalli,Chikkabanavara Main Road 5,"Grocery, Pharmacy, Restaurant",49124,496840,65408,6,5468,,No,12627.0,3603 (28.5%),25-44,0,3,0.5093495823705435
Bangalore Urban,Dasarahalli,T Dasarahalli Extension 6,"Supermarket, Electronics, Furniture",115435,125228,58950,1,4721,,No,12627.0,3603 (28.5%),25-44,0,3,0.6063116358147382
Bangalore Urban,Dasarahalli,Thammenahalli Stage 6,"Agriculture, Nurseries, Hardware",63919,446346,71849,4,9777,,No,12627.0,3603 (28.5%),25-44,0,3,0.7835264753029345
Bangalore Urban,Dasarahalli,Mallasandra Phase 6,"Grocery, Automotive, Pharmacy",55247,202828,49964,7,7666,,No,12627.0,3603 (28.5%),25-44,0,3,0.5157629532242862
Bangalore Urban,Dasarahalli,Abbigere Block 6,"Grocery, Pharmacy, Cafe",114758,379768,43044,1,4770,,No,12627.0,3603 (28.5%),25-44,0,3,0.5480020942589391
Bangalore Urban,Dasarahalli,Laggere Cross 6,"Hardware, Automotive, Grocery",111747,177364,54933,8,7758,,No,12627.0,3603 (28.5%),25-44,0,3,0.5078407785288782
Bangalore Urban,Dasarahalli,Nagasandra Market 6,"Furniture, Electronics, Supermarket",82752,393929,75052,6,1103,,No,12627.0,3603 (28.5%),25-44,0,3,0.3554992811550083
Bangalore Urban,Dasarahalli,Dasarahalli Industrial Area 6,"Supermarket, Pharmacy, Restaurant",76573,368350,30997,5,7604,,No,12627.0,3603 (28.5%),25-44,0,3,0.5026185473103375
Bangalore Urban,Dasarahalli,Hegganahalli Layout 6,"Hardware, Automotive, Grocery",79101,89274,29215,9,2566,,No,12627.0,3603 (28.5%),25-44,0,3,0.15268952087593288
Bangalore Urban,Dasarahalli,Tavarekere (West) Main Road 6,"Agriculture, Nurseries, Grocery",46646,153541,48069,2,2039,,No,12627.0,3603 (28.5%),25-44,0,3,0.4170892076717224
Bangalore Urban,Dasarahalli,Thotadaguddadahalli Extension 7,"Agriculture, Nurseries, Grocery",43049,73947,38911,5,1735,,No,12627.0,3603 (28.5%),25-44,0,3,0.2765549554017347
Bangalore Urban,Dasarahalli,Peenya Industrial Area Stage 7,"Industrial Supplies, Machinery, Engineering Services",99605,173606,70533,6,9990,,No,12627.0,3603 (28.5%),25-44,0,3,0.7261788607149734
Bangalore Urban,Dasarahalli,Vidyaranyapura (West) Phase 7,"Grocery, Pharmacy, Cafe",118116,214692,32030,7,8195,,No,12627.0,3603 (28.5%),25-44,0,3,0.47069487194535686
Bangalore Urban,Dasarahalli,Jalahalli Cross Block 7,"Automotive, Restaurant, Grocery",117379,68874,44334,5,6365,,No,12627.0,3603 (28.5%),25-44,0,3,0.49923015066517273
Bangalore Urban,Dasarahalli,Soundarya Layout Cross 7,"Grocery, Pharmacy, Cafe",88385,69708,29571,9,1995,,No,12627.0,3603 (28.5%),25-44,0,3,0.1291224183178077
Bangalore Urban,Dasarahalli,Chokkasandra Market 7,"Hardware, Automotive, Grocery",60158,94553,57719,1,6624,,No,12627.0,3603 (28.5%),25-44,0,3,0.684685615489311
Bangalore Urban,Dasarahalli,Peenya Industrial Area 7,"Industrial Supplies, Machinery, Hardware",85417,88344,78690,7,1173,,No,12627.0,3603 (28.5%),25-44,0,3,0.3415587273548836
Bangalore Urban,Dasarahalli,Jalahalli Layout 7,"Supermarket, Pharmacy, Restaurants",43289,331282,43927,7,5284,,No,12627.0,3603 (28.5%),25-44,0,3,0.388863295289157
Bangalore Urban,Dasarahalli,Bagalagunte Main Road 7,"Grocery, Pharmacy, Electronics",29823,205374,72941,4,2502,,No,12627.0,3603 (28.5%),25-44,0,3,0.47017530727143564
Bangalore Urban,Dasarahalli,Hesaraghatta Extension 8,"Dairy, Agriculture, Nurseries",80160,67638,73005,9,4995,,No,12627.0,3603 (28.5%),25-44,0,3,0.42511421919219605
Bangalore Urban,Dasarahalli,Chikkabanavara Stage 8,"Grocery, Pharmacy, Restaurant",61975,98249,35714,5,7431,,No,12627.0,3603 (28.5%),25-44,0,3,0.5129945017689084
Bangalore Urban,Dasarahalli,T Dasarahalli Phase 8,"Supermarket, Electronics, Furniture",29540,388009,73712,4,9443,,No,12627.0,3603 (28.5%),25-44,0,3,0.7760298046339511
Bangalore Urban,Dasarahalli,Thammenahalli Block 8,"Agriculture, Nurseries, Hardware",36364,22719,58541,7,2056,,No,12627.0,3603 (28.5%),25-44,0,3,0.3035224561808798
Bangalore Urban,Dasarahalli,Mallasandra Cross 8,"Grocery, Automotive, Pharmacy",24611,173962,38387,4,7123,,No,12627.0,3603 (28.5%),25-44,0,3,0.5405319550253427
Bangalore Urban,Dasarahalli,Abbigere Market 8,"Grocery, Pharmacy, Cafe",47663,490452,43444,3,4007,,No,12627.0,3603 (28.5%),25-44,0,3,0.4545805043947374
Bangalore Urban,Dasarahalli,Laggere Industrial Area 8,"Hardware, Automotive, Grocery",71991,449725,63908,9,907,,No,12627.0,3603 (28.5%),25-44,0,3,0.21213099378661995
Bangalore Urban,Dasarahalli,Nagasandra Layout 8,"Furniture, Electronics, Supermarket",77679,62534,34921,8,8478,,No,12627.0,3603 (28.5%),25-44,0,3,0.4632113814943464
Bangalore Urban,Dasarahalli,Dasarahalli Main Road 8,"Supermarket, Pharmacy, Restaurant",50977,112241,28057,1,4927,,No,12627.0,3603 (28.5%),25-44,0,3,0.49789847408922816
Bangalore Urban,Dasarahalli,Hegganahalli Extension 9,"Hardware, Automotive, Grocery",114704,432003,79028,7,4624,,No,12627.0,3603 (28.5%),25-44,0,3,0.4934544264463422
Bangalore Urban,Dasarahalli,Tavarekere (West) Stage 9,"Agriculture, Nurseries, Grocery",69115,146209,60268,9,9599,,No,12627.0,3603 (28.5%),25-44,0,3,0.5776407232592642
Bangalore Urban,Dasarahalli,Thotadaguddadahalli Phase 9,"Agriculture, Nurseries, Grocery",111007,462061,68710,8,2384,,No,12627.0,3603 (28.5%),25-44,0,3,0.32566168654501604
Bangalore Urban,Dasarahalli,Peenya Industrial Area Block 9,"Industrial Supplies, Machinery, Engineering Services",108223,209004,70731,8,5413,,No,12627.0,3603 (28.5%),25-44,0,3,0.4655360922340671
Bangalore Urban,Dasarahalli,Vidyaranyapura (West) Cross 9,"Grocery, Pharmacy, Cafe",80890,112124,39858,6,857,,No,12627.0,3603 (28.5%),25-44,0,3,0.2110143727675006
Bangalore Urban,Dasarahalli,Jalahalli Cross Market 9,"Automotive, Restaurant, Grocery",86387,111659,63689,4,4987,,No,12627.0,3603 (28.5%),25-44,0,3,0.5434669362014027
Bangalore Urban,Dasarahalli,Soundarya Layout Industrial Area 9,"Grocery, Pharmacy, Cafe",38071,184134,59638,8,3954,,No,12627.0,3603 (28.5%),25-44,0,3,0.3597042432310592
Bangalore Urban,Dasarahalli,Chokkasandra Layout 9,"Hardware, Automotive, Grocery",79275,95713,41062,3,3658,,No,12627.0,3603 (28.5%),25-44,0,3,0.4302967945399988
Bangalore Urban,Dasarahalli,Peenya Main Road 9,"Industrial Supplies, Machinery, Hardware",92369,238335,51850,9,9872,,No,12627.0,3603 (28.5%),25-44,0,3,0.5575640268973088
Bangalore Urban,Dasarahalli,Jalahalli Extension 10,"Supermarket, Pharmacy, Restaurants",31938,473677,61486,2,1061,,No,12627.0,3603 (28.5%),25-44,0,3,0.42539559946970174
Bangalore Urban,Dasarahalli,Bagalagunte Stage 10,"Grocery, Pharmacy, Electronics",55195,95418,35567,2,3947,,No,12627.0,3603 (28.5%),25-44,0,3,0.452847890151567
Bangalore Urban,Dasarahalli,Hesaraghatta Phase 10,"Dairy, Agriculture, Nurseries",111680,479888,44739,7,6826,,No,12627.0,3603 (28.5%),25-44,0,3,0.45924630886027906
Bangalore Urban,Dasarahalli,Chikkabanavara Block 10,"Grocery, Pharmacy, Restaurant",24000,148232,72804,4,3675,,No,12627.0,3603 (28.5%),25-44,0,3,0.5208476274760531
Bangalore Urban,Dasarahalli,T Dasarahalli Cross 10,"Supermarket, Electronics, Furniture",90588,448048,58285,8,9167,,No,12627.0,3603 (28.5%),25-44,0,3,0.5820721404384928
Bangalore Urban,Dasarahalli,Thammenahalli Market 10,"Agriculture, Nurseries, Hardware",113610,183038,18754,9,2518,,No,12627.0,3603 (28.5%),25-44,0,3,0.11083942374349834
Bangalore Urban,Dasarahalli,Mallasandra Industrial Area 10,"Grocery, Automotive, Pharmacy",117856,485761,42044,7,4298,,No,12627.0,3603 (28.5%),25-44,0,3,0.3386755073589919
Bangalore Urban,Dasarahalli,Abbigere Layout 10,"Grocery, Pharmacy, Cafe",58304,426203,16724,5,1101,,No,12627.0,3603 (28.5%),25-44,0,3,0.16456753615745448
Bangalore Urban,Dasarahalli,Laggere Main Road 10,"Hardware, Automotive, Grocery",89449,188383,16376,8,5344,,No,12627.0,3603 (28.5%),25-44,0,3,0.255957844701873
Bangalore Urban,Yelahanka,Yelahanka New Town,"Real Estate, Supermarket, Cafes",102986,313719,75087,4,7219,,No,12627.0,3603 (28.5%),25-44,0,3,0.6841937442686161
Bangalore Urban,Yelahanka,Attur Layout,"Cafe, Restaurants, Furniture",109643,345996,23706,2,4166,,No,12627.0,3603 (28.5%),25-44,0,3,0.41732995076559587
Bangalore Urban,Yelahanka,Allalasandra,"Grocery, Pharmacy, Cafe",40764,278722,23894,6,2945,,No,12627.0,3603 (28.5%),25-44,0,3,0.24147201336998494
Bangalore Urban,Yelahanka,Puttenahalli (Yelahanka),"Supermarket, Clothing, Pharmacy",106027,152079,33037,9,9773,,No,12627.0,3603 (28.5%),25-44,0,3,0.48174779873026885
Bangalore Urban,Yelahanka,Judicial Layout,"Boutique, Real Estate, Cafe",58494,222053,33450,1,8949,,No,12627.0,3603 (28.5%),25-44,0,3,0.6939248573352214
Bangalore Urban,Yelahanka,Singanayakanahalli,"Agriculture, Nurseries, Grocery",23373,96242,31406,7,5416,,No,12627.0,3603 (28.5%),25-44,0,3,0.3470402178942513
Bangalore Urban,Yelahanka,Jakkur (Yelahanka),"Education, Cafe, Fitness Center",32161,198589,66612,9,522,,No,12627.0,3603 (28.5%),25-44,0,3,0.20560461892017604
Bangalore Urban,Yelahanka,Kogilu,"Real Estate, Supermarket, Electronics",117532,49257,44725,9,6815,,No,12627.0,3603 (28.5%),25-44,0,3,0.39707074322603253
Bangalore Urban,Yelahanka,Bagalur,"Agriculture, Warehousing, Grocery",112658,455423,20926,3,4366,,No,12627.0,3603 (28.5%),25-44,0,3,0.38467244347777385
Bangalore Urban,Yelahanka,Vidyaranyapura (Yelahanka),"Grocery, Pharmacy, Cafe",47350,164353,54019,5,7649,,No,12627.0,3603 (28.5%),25-44,0,3,0.5920736519092338
Bangalore Urban,Yelahanka,Byatarayanapura (Yelahanka),"Clothing Store, Pharmacy, Education",113008,343390,79878,8,6416,,No,12627.0,3603 (28.5%),25-44,0,3,0.5440713989028505
Bangalore Urban,Yelahanka,Yelahanka Old Town,"Grocery, Pharmacy, Restaurants",114297,283579,24496,8,2810,,No,12627.0,3603 (28.5%),25-44,0,3,0.17622574748855854
Bangalore Urban,Yelahanka,Somashettihalli,"Grocery, Pharmacy, Cafe",45351,249947,71447,4,8744,,No,12627.0,3603 (28.5%),25-44,0,3,0.7369157649649348
Bangalore Urban,Yelahanka,Yelahanka Air Force Station,"Cafeteria, Groceries, Pharmacy",108668,251758,51068,1,8169,,No,12627.0,3603 (28.5%),25-44,0,3,0.7268377001337043
Bangalore Urban,Yelahanka,CRPF Campus Yelahanka,"Cafeteria, Groceries, Pharmacy",35305,111357,44806,1,1757,,No,12627.0,3603 (28.5%),25-44,0,3,0.42320261840671514
Bangalore Urban,Yelahanka,Doddajala,"Real Estate, Hotels, Restaurants",95353,177732,37663,4,2641,,No,12627.0,3603 (28.5%),25-44,0,3,0.3421736363973118
Bangalore Urban,Yelahanka,Chikkajala,"Real Estate, Hotels, Restaurants",96797,418300,56321,6,6863,,No,12627.0,3603 (28.5%),25-44,0,3,0.535697649949238
Bangalore Urban,Yelahanka,Kattigenahalli,"Grocery, Pharmacy, Cafe",85953,495413,71505,8,3175,,No,12627.0,3603 (28.5%),25-44,0,3,0.3708050352532607
Bangalore Urban,Yelahanka,Yelahanka NES,"Supermarket, Electronics, Restaurant",77458,426723,51495,6,3264,,No,12627.0,3603 (28.5%),25-44,0,3,0.3602869436950835
Bangalore Urban,Yelahanka,Agrahara (Yelahanka),"Grocery, Pharmacy, Cafe",40358,223667,37656,9,2153,,No,12627.0,3603 (28.5%),25-44,0,3,0.16674363747591905
Bangalore Urban,Yelahanka,Yelahanka New Town Extension 1,"Real Estate, Supermarket, Cafes",23267,103807,70147,9,8579,,No,12627.0,3603 (28.5%),25-44,0,3,0.5706685539541728
Bangalore Urban,Yelahanka,Attur Layout Stage 1,"Cafe, Restaurants, Furniture",102745,458755,40860,2,5837,,No,12627.0,3603 (28.5%),25-44,0,3,0.5554478619160664
Bangalore Urban,Yelahanka,Allalasandra Phase 1,"Grocery, Pharmacy, Cafe",109588,398097,64666,1,3317,,No,12627.0,3603 (28.5%),25-44,0,3,0.5667598734188354
Bangalore Urban,Yelahanka,Puttenahalli (Yelahanka) Block 1,"Supermarket, Clothing, Pharmacy",58513,158563,31832,2,1547,,No,12627.0,3603 (28.5%),25-44,0,3,0.3339110203602368
Bangalore Urban,Yelahanka,Judicial Layout Cross 1,"Boutique, Real Estate, Cafe",46092,278778,53787,5,6109,,No,12627.0,3603 (28.5%),25-44,0,3,0.5239821148391095
Bangalore Urban,Yelahanka,Singanayakanahalli Market 1,"Agriculture, Nurseries, Grocery",31338,201264,63231,4,707,,No,12627.0,3603 (28.5%),25-44,0,3,0.35493534402390203
Bangalore Urban,Yelahanka,Jakkur (Yelahanka) Industrial Area 1,"Education, Cafe, Fitness Center",20412,493611,77946,4,4652,,No,12627.0,3603 (28.5%),25-44,0,3,0.5830279035467244
Bangalore Urban,Yelahanka,Kogilu Layout 1,"Real Estate, Supermarket, Electronics",27543,405941,36727,9,1864,,No,12627.0,3603 (28.5%),25-44,0,3,0.15060037202869095
Bangalore Urban,Yelahanka,Bagalur Main Road 1,"Agriculture, Warehousing, Grocery",53496,346032,57815,8,9517,,No,12627.0,3603 (28.5%),25-44,0,3,0.5955609540259116
Bangalore Urban,Yelahanka,Vidyaranyapura (Yelahanka) Extension 2,"Grocery, Pharmacy, Cafe",80692,93609,44545,6,9527,,No,12627.0,3603 (28.5%),25-44,0,3,0.6072093030759421
Bangalore Urban,Yelahanka,Byatarayanapura (Yelahanka) Stage 2,"Clothing Store, Pharmacy, Education",109084,291221,72185,1,9321,,No,12627.0,3603 (28.5%),25-44,0,3,0.8573657202144579
Bangalore Urban,Yelahanka,Yelahanka Old Town Phase 2,"Grocery, Pharmacy, Restaurants",112920,268512,59522,2,2771,,No,12627.0,3603 (28.5%),25-44,0,3,0.49256088383196217
Bangalore Urban,Yelahanka,Somashettihalli Block 2,"Grocery, Pharmacy, Cafe",64425,273973,17520,6,6619,,No,12627.0,3603 (28.5%),25-44,0,3,0.377592239473897
Bangalore Urban,Yelahanka,Yelahanka Air Force Station Cross 2,"Cafeteria, Groceries, Pharmacy",58756,303097,18081,2,4062,,No,12627.0,3603 (28.5%),25-44,0,3,0.3914142509742704
Bangalore Urban,Yelahanka,CRPF Campus Yelahanka Market 2,"Cafeteria, Groceries, Pharmacy",38888,490135,49196,5,3277,,No,12627.0,3603 (28.5%),25-44,0,3,0.3829384880012776
Bangalore Urban,Yelahanka,Doddajala Industrial Area 2,"Real Estate, Hotels, Restaurants",55735,396826,51735,5,3822,,No,12627.0,3603 (28.5%),25-44,0,3,0.41637283181773577
Bangalore Urban,Yelahanka,Chikkajala Layout 2,"Real Estate, Hotels, Restaurants",67295,350033,54213,6,5006,,No,12627.0,3603 (28.5%),25-44,0,3,0.44664193816085507
Bangalore Urban,Yelahanka,Kattigenahalli Main Road 2,"Grocery, Pharmacy, Cafe",103042,174893,29566,6,7363,,No,12627.0,3603 (28.5%),25-44,0,3,0.45584122408221683
Bangalore Urban,Yelahanka,Yelahanka NES Extension 3,"Supermarket, Electronics, Restaurant",105999,450783,29042,6,5154,,No,12627.0,3603 (28.5%),25-44,0,3,0.3574429799626373
Bangalore Urban,Yelahanka,Agrahara (Yelahanka) Stage 3,"Grocery, Pharmacy, Cafe",37955,135374,40498,2,9767,,No,12627.0,3603 (28.5%),25-44,0,3,0.7255882157677692
Bangalore Urban,Yelahanka,Yelahanka New Town Phase 3,"Real Estate, Supermarket, Cafes",57841,44860,26329,3,908,,No,12627.0,3603 (28.5%),25-44,0,3,0.2542889352699871
Bangalore Urban,Yelahanka,Attur Layout Block 3,"Cafe, Restaurants, Furniture",90640,172267,46656,6,9270,,No,12627.0,3603 (28.5%),25-44,0,3,0.6040156070962424
Bangalore Urban,Yelahanka,Allalasandra Cross 3,"Grocery, Pharmacy, Cafe",85510,97475,17159,8,825,,No,12627.0,3603 (28.5%),25-44,0,3,0.06171183989339926
Bangalore Urban,Yelahanka,Puttenahalli (Yelahanka) Market 3,"Supermarket, Clothing, Pharmacy",54911,369410,52900,1,7801,,No,12627.0,3603 (28.5%),25-44,0,3,0.7177393651908007
Bangalore Urban,Yelahanka,Judicial Layout Industrial Area 3,"Boutique, Real Estate, Cafe",79031,172499,77856,1,1316,,No,12627.0,3603 (28.5%),25-44,0,3,0.5295570401651357
Bangalore Urban,Yelahanka,Singanayakanahalli Layout 3,"Agriculture, Nurseries, Grocery",108726,382876,66699,2,4151,,No,12627.0,3603 (28.5%),25-44,0,3,0.580062864906616
Bangalore Urban,Yelahanka,Jakkur (Yelahanka) Main Road 3,"Education, Cafe, Fitness Center",27357,309227,34363,6,2297,,No,12627.0,3603 (28.5%),25-44,0,3,0.2529771475290439
Bangalore Urban,Yelahanka,Kogilu Extension 4,"Real Estate, Supermarket, Electronics",52479,238118,62701,9,2906,,No,12627.0,3603 (28.5%),25-44,0,3,0.2947858869643245
Bangalore Urban,Yelahanka,Bagalur Stage 4,"Agriculture, Warehousing, Grocery",81476,339516,58241,4,9070,,No,12627.0,3603 (28.5%),25-44,0,3,0.700956158766057
Bangalore Urban,Yelahanka,Vidyaranyapura (Yelahanka) Phase 4,"Grocery, Pharmacy, Cafe",64811,143786,34033,3,1072,,No,12627.0,3603 (28.5%),25-44,0,3,0.290724085582176
